"species_tax_id","species","genus","family","order","class","phylum","superkingdom","gram_stain","metabolism","pathways","carbon_substrates","sporulation","motility","range_tmp","range_salinity","cell_shape","isolation_source","d1_lo","d1_up","d2_lo","d2_up","doubling_h","genome_size","gc_content","coding_genes","optimum_tmp","optimum_ph","growth_tmp","rRNA16S_genes","tRNA_genes","gram_stain.count","metabolism.count","pathways.count","carbon_substrates.count","sporulation.count","motility.count","range_tmp.count","range_salinity.count","cell_shape.count","isolation_source.count","gram_stain.prop","metabolism.prop","pathways.prop","carbon_substrates.prop","sporulation.prop","motility.prop","range_tmp.prop","range_salinity.prop","cell_shape.prop","isolation_source.prop","d1_lo.count","d1_up.count","d2_lo.count","d2_up.count","doubling_h.count","genome_size.count","gc_content.count","coding_genes.count","optimum_tmp.count","optimum_ph.count","growth_tmp.count","rRNA16S_genes.count","tRNA_genes.count","d1_lo.stdev","d1_up.stdev","d2_lo.stdev","d2_up.stdev","doubling_h.stdev","genome_size.stdev","gc_content.stdev","coding_genes.stdev","optimum_tmp.stdev","optimum_ph.stdev","growth_tmp.stdev","rRNA16S_genes.stdev","tRNA_genes.stdev","data_source","ref_id"
229545,"Aster yellows witches'-broom phytoplasma","Candidatus Phytoplasma","Acholeplasmataceae","Acholeplasmatales","Mollicutes","Tenericutes","Bacteria","positive","aerobic",NA,NA,"no",NA,"mesophilic",NA,"coccus","host_plant",NA,NA,NA,NA,NA,723970,24.883,602,NA,NA,NA,2,32,1,6,0,0,1,0,5,0,7,1,100,85.7,NA,NA,100,NA,100,NA,100,100,0,0,0,0,0,5,6,3,0,0,0,2,2,NA,NA,NA,NA,NA,0,1.939,78.81,NA,NA,NA,0,0,"genbank, gold, jemma-refseq, kegg, patric, protraits, rrndb","5984, 13527, 13644, 15549, 19903, 19914"
229549,"Streptococcus minor","Streptococcus","Streptococcaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria","positive","aerobic",NA,"mannitol",NA,NA,NA,NA,"coccobacillus","host_animal_endotherm_intestinal",1,NA,NA,NA,NA,1927889,41.1,NA,31,NA,37,NA,NA,2,NA,0,1,0,0,0,0,2,1,100,NA,NA,100,NA,NA,NA,NA,100,50,1,0,0,0,0,1,1,0,2,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,8.485,NA,NA,NA,NA,"bacdive-microa, engqvist, fierer, gold, pasteur, patric, bergeys","151, 705, 5188, 13527, 19903"
229731,"Halobiforma lacisalsi","Halobiforma","Natrialbaceae","Natrialbales","Halobacteria","Euryarchaeota","Archaea","negative","facultative",NA,NA,NA,"yes","mesophilic",NA,NA,"water_hypersaline",0.5,0.8,1.2,5,NA,4381541,60.992,4092.5,43.5,7.5,NA,3,48,4,3,0,0,0,3,2,0,0,1,100,100,NA,NA,NA,100,100,NA,NA,100,1,1,1,1,0,3,3,2,3,1,0,1,1,0,0,0,0,NA,1.732,4.423,6.364,0,NA,NA,NA,NA,"genbank, gold, kegg, microbe-directory, patric, rrndb, bergeys","6705, 13527, 19424, 19897, 19903"
229919,"Anaerolinea thermolimosa","Anaerolinea","Anaerolineaceae","Anaerolineales","Anaerolineae","Chloroflexi","Bacteria","negative","anaerobic","fermentation","arabinose, fructose, galactose, glucose, mannose, pyruvate, raffinose, ribose, sucrose","no","no","thermophilic",NA,NA,"sludge",0.3,0.4,NA,NA,48,NA,54.622,NA,50,7,50,NA,NA,1,3,2,1,1,2,1,0,0,1,100,100,100,100,100,100,100,NA,NA,100,1,1,0,0,1,0,1,0,2,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,"corkrey, engqvist, faprotax, fierer, patric","366, 705, 1362, 2013, 19903"
229920,"Leptolinea tardivitalis","Leptolinea","Anaerolineaceae","Anaerolineales","Anaerolineae","Chloroflexi","Bacteria","negative","anaerobic","fermentation","fructose, glucose, mannose, raffinose, ribose, sucrose","no","no","mesophilic",NA,NA,"sludge",0.2,NA,NA,NA,50,NA,46.818,NA,37,7,37,NA,NA,1,3,2,1,1,2,1,0,0,1,100,100,100,100,100,100,100,NA,NA,100,1,0,0,0,1,0,1,0,2,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,"corkrey, engqvist, faprotax, fierer, patric","366, 705, 1362, 2013, 19903"
229921,"Levilinea saccharolytica","Levilinea","Anaerolineaceae","Anaerolineales","Anaerolineae","Chloroflexi","Bacteria","negative","anaerobic","fermentation","fructose, glucose, pyruvate, raffinose, ribose, sucrose, xylose","no","no","mesophilic",NA,NA,"sludge",0.4,0.5,NA,NA,56,4230078,59.68,NA,37,7,37.75,NA,NA,1,3,2,1,1,2,1,0,0,1,100,100,100,100,100,100,100,NA,NA,100,1,1,0,0,1,1,1,0,2,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.061,NA,NA,"corkrey, engqvist, faprotax, fierer, gold, patric","366, 705, 1362, 2013, 13527, 19903"
229980,"Aeropyrum camini","Aeropyrum","Desulfurococcaceae","Desulfurococcales","Thermoprotei","Crenarchaeota","Archaea","negative","aerobic",NA,NA,"no","yes","extreme thermophilic","moderate-halophilic","coccus",NA,NA,NA,NA,NA,2.44,1595993,56.7,1645,85,NA,84.95,1,47,2,2,0,0,1,1,1,1,1,0,100,100,NA,NA,100,100,100,100,100,NA,0,0,0,0,1,4,2,2,1,0,2,1,1,NA,NA,NA,NA,NA,2,0,0,NA,NA,0.071,NA,NA,"corkrey, engqvist, genbank, gold, kegg, patric, rrndb","522, 705, 8453, 13527, 17896, 19903"
230091,"Micromonospora endolithica","Micromonospora","Micromonosporaceae","Micromonosporales","Actinobacteria","Actinobacteria","Bacteria","positive","aerobic",NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,NA,NA,7026184,NA,NA,NA,NA,29,NA,NA,1,1,0,0,0,0,0,0,0,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, pasteur, bergeys","705, 13527"
230105,"Methylophaga aminisulfidivorans","Methylophaga","Piscirickettsiaceae","Thiotrichales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic","nitrate_reduction","fructose","no","no",NA,NA,"bacillus","water_marine",0.3,NA,1,NA,NA,3261960,NA,NA,30,6.95,NA,NA,NA,3,1,1,1,3,1,0,0,2,2,100,50,100,100,100,100,NA,NA,100,100,1,0,1,0,0,1,0,0,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.071,NA,NA,NA,"fierer, gold, microbe-directory, protraits","3811, 13527, 19897, 19914"
230143,"Scardovia wiggsiae","Scardovia","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria","positive","anaerobic",NA,"arabinose, fructose, galactose, glucose, lactose, maltose, mannose, melibiose, raffinose, ribose, salicin, sucrose, acetate, lactate","no","no","mesophilic",NA,"coccobacillus","host_animal_endotherm_oral",0.65,NA,2.8,NA,NA,1550817,52.9,NA,32.5,5,35,NA,NA,4,5,0,3,6,5,1,0,2,5,100,100,NA,100,100,100,100,NA,66.7,100,3,0,3,0,0,1,1,0,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, microbe-directory, patric, protraits","705, 4942, 13527, 19897, 19903, 19914"
230310,"Curvibacter gracilis","Curvibacter","Comamonadaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria","negative","aerobic",NA,NA,NA,NA,NA,NA,NA,"water_fresh",NA,NA,NA,NA,NA,6748240,66,NA,NA,NA,30,NA,NA,2,1,0,0,0,0,0,0,0,1,100,100,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, pasteur, patric","705, 13527, 19903"
230356,"Methanolacinia paynteri","Methanolacinia","Methanomicrobiaceae","Methanomicrobiales","Methanomicrobia","Euryarchaeota","Archaea","negative","anaerobic","methanogenesis","H2_CO2",NA,"no",NA,NA,NA,NA,0.6,0.6,1.5,2.5,4.995,2791704,47.54,NA,38,7,38.45,NA,NA,4,4,3,1,0,3,0,0,0,0,100,100,100,100,NA,75,NA,NA,NA,NA,1,1,1,1,2,1,1,0,3,1,2,0,0,NA,NA,NA,NA,0.276,NA,NA,NA,1.732,NA,2.051,NA,NA,"corkrey, engqvist, gold, methanogen, patric","474, 705, 13527, 19836, 19903"
230361,"Methanobrevibacter millerae","Methanobrevibacter","Methanobacteriaceae","Methanobacteriales","Methanobacteria","Euryarchaeota","Archaea","positive","anaerobic","methanogenesis","H2_CO2","no","no","mesophilic",NA,"coccus","host_animal_endotherm_rumen",0.5,0.85,0.5,1.2,NA,2573893.167,31.805,2224,39,7.5,37,2,37,3,3,4,1,1,3,1,0,2,3,100,100,100,100,100,100,100,NA,66.7,100,2,2,2,2,0,6,2,3,1,1,1,2,2,0,0.495,0,0,NA,74353.69,0.007,39.686,NA,NA,NA,0,0,"engqvist, genbank, gold, jemma-refseq, kegg, methanogen, patric, rrndb","705, 7766, 13527, 14430, 19052, 19783, 19903"
230470,"Anoxybacillus voinovskiensis","Anoxybacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria","positive","facultative","nitrate_reduction","arabinose, cellobiose, fructose, glucose, maltose, mannose, sorbitol, sucrose, Tween 40, Tween 60, xylose",NA,"no",NA,NA,"bacillus","water_hotspring",0.5,0.6,3.3,5,NA,NA,NA,NA,47,7.5,45,NA,NA,1,1,4,1,0,1,0,0,1,1,100,100,100,100,NA,100,NA,NA,100,100,1,1,1,1,0,0,0,0,1,1,1,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, faprotax, fierer, gold, bergeys","705, 755, 2037, 13527"
230495,"Reinekea marinisedimentorum","Reinekea","Saccharospirillaceae","Oceanospirillales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","facultative","nitrate_reduction","arabinose, galactose, glucose, glycerol, lactose, maltose, sorbitol, sucrose, Tween 40, Tween 80",NA,"flagella",NA,NA,"bacillus","sediment_marine",0.45,NA,1.6,NA,NA,4230836,NA,NA,20.5,NA,33,NA,NA,1,1,1,1,0,1,0,0,1,2,100,50,100,100,NA,100,NA,NA,100,100,1,0,1,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, pasteur","705, 4709, 13527"
230658,"Paraeggerthella hongkongensis","Paraeggerthella","Eggerthellaceae","Eggerthellales","Coriobacteriia","Actinobacteria","Bacteria","positive","obligate anaerobic",NA,NA,NA,NA,NA,NA,NA,"host_animal_endotherm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,1,1,0,0,0,0,0,0,0,1,100,100,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, bergeys","705, 13527"
230667,"Chitinibacter tainanensis","Chitinibacter","Chromobacteriaceae","Neisseriales","Betaproteobacteria","Proteobacteria","Bacteria","negative","aerobic","chitin_degradation","gluconic acid, glucose, N-acetylgulcosamine",NA,"yes","mesophilic",NA,"bacillus","soil",0.6,0.9,1.625,2.6,NA,3431762,56,NA,33.5,7.5,30,NA,NA,2,3,2,1,0,2,1,0,3,3,100,75,100,100,NA,66.7,100,NA,100,100,2,1,2,1,0,1,1,0,3,1,1,0,0,0.141,NA,0.46,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"engqvist, faprotax, fierer, gold, pasteur, patric","705, 1073, 2458, 13527, 19903"
231024,"Streptomyces africanus","Streptomyces","Streptomycetaceae","Streptomycetales","Actinobacteria","Actinobacteria","Bacteria","positive","obligate aerobic","nitrate_reduction","adonitol, arabinose, cellobiose, fructose, galactose, gelatin, glycerol, lactose, maltose, mannitol, mannose, melibiose, methyl beta-D-glucoside, raffinose, rhamnose, ribose, salicin, trehalose, Tween 80, xylose","yes",NA,NA,NA,"spiral","soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,1,1,2,1,1,0,0,0,1,2,100,100,100,100,100,NA,NA,NA,100,100,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, faprotax, fierer, gold","705, 766, 5203, 13527"
231025,"Syntrophomonas curvata","Syntrophomonas","Syntrophomonadaceae","Clostridiales","Clostridia","Firmicutes","Bacteria","negative","anaerobic",NA,NA,"no","flagella",NA,NA,"bacillus","bioreactor/digester",0.6,NA,3.15,NA,NA,NA,NA,NA,36,7.5,37,NA,NA,1,1,0,0,1,1,0,0,1,1,100,100,NA,NA,100,100,NA,NA,100,50,1,0,1,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold","705, 5298, 13527"
231049,"Lactobacillus rossiae","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria","positive","microaerophilic",NA,"arabinose, fructose, galactose, glucose, lactate, maltose, mannose, melibiose, N-acetylgulcosamine, ribose, xylose","no","no",NA,NA,"bacillus","food",0.5,NA,1.25,1.5,NA,2945727,NA,NA,NA,NA,30.667,4,NA,2,4,0,1,3,2,0,0,2,3,100,100,NA,100,100,100,NA,NA,100,100,2,0,2,1,0,1,0,0,0,0,3,1,0,0,NA,0.354,NA,NA,NA,NA,NA,NA,NA,1.155,NA,NA,"bacdive-microa, campedelli, engqvist, fierer, gold, microbe-directory, rrndb","151, 152, 705, 3448, 13527, 19897"
231053,"Saccharibacter floricola","Saccharibacter","Acetobacteraceae","Rhodospirillales","Alphaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic",NA,"glucose, mannitol","no","no",NA,NA,"bacillus","host_plant",0.85,1,2.875,4,NA,2384067,NA,NA,27.5,6,28,NA,NA,2,1,0,1,3,2,0,0,2,2,100,50,NA,100,100,100,NA,NA,100,100,2,1,2,1,0,1,0,0,1,1,1,0,0,0.071,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, microbe-directory","705, 4861, 13527, 19897"
231233,"Streptococcus devriesei","Streptococcus","Streptococcaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria","positive","aerobic",NA,NA,"no","no",NA,NA,"coccus","host_animal_endotherm_intestinal",NA,NA,NA,NA,NA,2123198,NA,NA,37,NA,34,NA,NA,1,NA,0,0,1,1,0,0,1,1,100,NA,NA,NA,100,100,NA,NA,100,100,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bacdive-microa, engqvist, gold, pasteur","151, 705, 13527"
231434,"Beijerinckia mobilis","Beijerinckia","Beijerinckiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria","negative",NA,NA,NA,NA,NA,NA,NA,NA,"host_animal",0.6,1,1.6,3,NA,4320537,NA,NA,NA,NA,29,NA,NA,1,0,0,0,0,0,0,0,0,1,100,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, bergeys","705, 13527"
231438,"Desulfoluna butyratoxydans","Desulfoluna","Desulfobacteraceae","Desulfobacterales","Deltaproteobacteria","Proteobacteria","Bacteria","negative","anaerobic","sulfate_reduction","butanol, ethanol, formic acid, glycerol, lactate, malate, pyruvate","no","flagella",NA,NA,"bacillus","sediment",0.825,0.9,2.05,3.4,NA,NA,NA,NA,30,6.3,30,NA,NA,1,2,1,1,2,1,0,0,2,NA,100,100,100,100,100,50,NA,NA,100,NA,2,1,2,1,0,0,0,0,2,1,1,0,0,0.035,NA,0.636,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"engqvist, fierer, gold","705, 2696, 13527"
231439,"Pseudodesulfovibrio portus","Pseudodesulfovibrio","Desulfovibrionaceae","Desulfovibrionales","Deltaproteobacteria","Proteobacteria","Bacteria","negative",NA,NA,NA,NA,NA,NA,NA,NA,"sediment_marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,1,0,0,0,0,0,0,0,0,1,100,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold","705, 13527"
231440,"Desulfopila aestuarii","Desulfopila","Desulfobulbaceae","Desulfobacterales","Deltaproteobacteria","Proteobacteria","Bacteria","negative","anaerobic","sulfate_reduction","butanol, ethanol, glycerol, lactate, pyruvate","no","flagella",NA,NA,"bacillus","sediment",0.825,1.2,2.375,3.8,NA,6065581,NA,NA,35,7.55,30,NA,NA,1,2,1,1,2,1,0,0,2,NA,100,100,100,100,100,50,NA,NA,100,NA,2,1,2,1,0,1,0,0,2,1,1,0,0,0.177,NA,0.672,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"engqvist, fierer, gold","705, 2699, 13527"
231447,"Desulfobulbus japonicus","Desulfobulbus","Desulfobulbaceae","Desulfobacterales","Deltaproteobacteria","Proteobacteria","Bacteria","negative","anaerobic","sulfate_reduction","alanine, butanol, ethanol, formic acid, fructose, glucose, glycerol, lactate, malate, propionate, pyruvate","no","yes","mesophilic",NA,"bacillus","sediment",1,1.6,1.775,2.9,NA,5806184,45.8,NA,35,6.7,35,NA,NA,2,3,1,1,3,2,1,0,3,NA,100,100,100,100,100,66.7,100,NA,100,NA,2,1,2,1,0,1,1,0,3,1,1,0,0,0.283,NA,0.53,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"engqvist, fierer, gold, patric","705, 2691, 13527, 19903"
231455,"Dyella japonica","Dyella","Rhodanobacteraceae","Xanthomonadales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic","aerobic_chemo_heterotrophy, nitrate_reduction","fructose, glucose, leucine, maltose, mannose, N-acetylgulcosamine","no","flagella","mesophilic",NA,"bacillus","soil",0.4,NA,1.2,NA,NA,4749912.4,65,3939,27.5,6.85,30,2,50,5,1,4,1,2,1,1,0,3,1,100,50,100,100,100,50,100,NA,100,100,1,0,1,0,0,5,2,2,1,2,1,1,1,NA,NA,NA,NA,NA,297707.615,0,181.019,NA,0,NA,NA,NA,"engqvist, faprotax, fierer, genbank, gold, kegg, microbe-directory, patric, protraits, rrndb","705, 1544, 2779, 8471, 13527, 18176, 19897, 19903, 19914"
232216,"Chryseobacterium koreense","Chryseobacterium","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria","negative","aerobic","nitrate_reduction",NA,"no","no",NA,NA,"bacillus","water",NA,NA,NA,NA,NA,3150225,NA,NA,30,NA,28.5,NA,NA,1,2,1,0,1,1,0,0,1,NA,100,66.7,100,NA,100,100,NA,NA,100,NA,0,0,0,0,0,1,0,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707,NA,NA,"engqvist, fierer, gold, pasteur","705, 3321, 13527"
232259,"Belliella baltica","Belliella","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria","negative","aerobic","nitrate_reduction","arabinose, cellobiose, fructose, galactose, glucose, lactose, maltose, melibiose, raffinose, salicin, sucrose, trehalose, xylose","no",NA,"mesophilic",NA,"bacillus","water_marine",0.3,0.5,0.9,3,NA,4196596,36.8,3666,25,7,28,4,39,4,2,1,1,1,0,1,0,3,2,100,66.7,100,100,100,NA,100,NA,100,66.7,1,1,1,1,0,5,2,3,4,1,1,2,2,NA,NA,NA,NA,NA,2.236,0,13.115,0,NA,NA,0,0,"engqvist, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb","705, 2265, 6775, 13527, 13706, 17223, 19897, 19903, 19914"
232270,"Effusibacillus pohliae","Effusibacillus","Alicyclobacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria","positive","obligate aerobic",NA,"2-ketogluconate, 5-ketogluconate, arabinose, cellobiose, fructose, fucose, galactose, glucose, glycogen, lactose, maltose, mannose, melibiose, N-acetylgulcosamine, rhamnose, ribose, sucrose, xylose","yes",NA,NA,NA,"bacillus","soil",0.5,NA,2,NA,NA,3365550,54.8,NA,50,4.75,55,NA,NA,3,1,0,1,1,0,0,0,1,2,100,50,NA,100,100,NA,NA,NA,100,100,1,0,1,0,0,1,1,0,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7.071,1.061,NA,NA,NA,"engqvist, fierer, gold, microbe-directory, pasteur, patric","705, 1918, 13527, 19897, 19903"
232346,"Halomonas alkaliantarctica","Halomonas","Halomonadaceae","Oceanospirillales","Gammaproteobacteria","Proteobacteria","Bacteria","negative",NA,NA,NA,"no","yes",NA,NA,"bacillus","water_hypersaline",NA,NA,NA,NA,NA,NA,51.9,NA,NA,NA,28,NA,NA,2,0,0,0,1,1,0,0,1,1,100,NA,NA,NA,100,100,NA,NA,100,100,0,0,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, patric","705, 13527, 19903"
232444,"Brevibacterium sanguinis","Brevibacterium","Brevibacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria","positive","aerobic",NA,NA,NA,NA,NA,NA,NA,"host_animal_endotherm_blood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,1,1,0,0,0,0,0,0,0,2,100,100,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, pasteur","705, 13527"
233055,"Desulfitobacterium dichloroeliminans","Desulfitobacterium","Peptococcaceae","Clostridiales","Clostridia","Firmicutes","Bacteria",NA,"anaerobic",NA,NA,"yes","yes",NA,NA,"bacillus","soil_contaminated",0.5,0.7,2,5,NA,3624449.25,44.2,3304.333,27.5,7.5,NA,6,72,0,1,0,0,3,1,0,0,1,1,NA,100,NA,NA,100,100,NA,NA,100,100,1,1,1,1,0,4,1,3,1,1,0,2,2,0,0,0,0,NA,0.5,NA,33.71,NA,NA,NA,0,0,"genbank, gold, jemma-refseq, kegg, microbe-directory, protraits, rrndb, bergeys","6626, 13527, 14045, 17456, 19897, 19914"
233100,"Ectothiorhodosinus mongolicus","Ectothiorhodosinus","Ectothiorhodospiraceae","Chromatiales","Gammaproteobacteria","Proteobacteria","Bacteria","negative",NA,"photoheterotrophy",NA,NA,NA,NA,NA,NA,"sediment",NA,NA,NA,NA,NA,1990961,NA,NA,NA,NA,30,NA,NA,1,0,2,0,0,0,0,0,0,1,100,NA,100,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, faprotax, gold","705, 1732, 13527"
233101,"Methylobacillus pratensis","Methylobacillus","Methylophilaceae","Nitrosomonadales","Betaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic","nitrate_reduction",NA,NA,"flagella",NA,NA,"bacillus","host_plant",0.5,0.7,0.9,1.8,NA,NA,NA,NA,27.5,7,28,NA,NA,1,1,1,0,0,1,0,0,1,1,100,100,100,NA,NA,100,NA,NA,100,100,1,1,1,1,0,0,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold","705, 3776, 13527"
233181,"Kinetoplastibacterium blastocrithidii","Kinetoplastibacterium",NA,NA,"Betaproteobacteria","Proteobacteria","Bacteria","negative",NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820033,32.5,723.5,NA,NA,NA,3,43,1,0,0,0,1,0,0,0,0,0,100,NA,NA,NA,100,NA,NA,NA,NA,NA,0,0,0,0,0,6,2,4,0,0,0,2,2,NA,NA,NA,NA,NA,4.382,0,5.916,NA,NA,NA,0,0,"genbank, gold, kegg, protraits, rrndb","7370, 8448, 13527, 17492, 17526, 19914"
233316,"Alteromonas stellipolaris","Alteromonas","Alteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic",NA,"acetate, alanine, alaninamide, cellobiose, dextrin, fructose, galactose, galacturonic acid, gluconic acid, glucose, glycerol, glycogen, inosine, lactose, leucine, maltose, mannitol, mannose, melibiose, proline, propionate, raffinose, serine, succinate, sucrose, threonine, trehalose, Tween 40, Tween 80, uridine","no","flagella",NA,NA,"bacillus","water_marine",0.4,NA,4.5,NA,NA,4784597,43.572,4000.571,21,7.75,21,5,59.2,2,1,0,1,1,1,0,0,1,5,100,50,NA,100,100,100,NA,NA,100,100,1,0,1,0,0,11,4,7,1,1,1,3,5,NA,NA,NA,NA,NA,97874.653,0.057,85.352,NA,NA,NA,0,2.588,"engqvist, fierer, genbank, gold, jemma-refseq, kegg, pasteur, rrndb","705, 1967, 6938, 8631, 9462, 9646, 13527, 13607, 19005, 19206"
233583,"Cellulomonas xylanilytica","Cellulomonas","Cellulomonadaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria","positive","aerobic","nitrate_reduction, xylan_degradation, cellulose_degradation","arabinose, lactose, maltose, mannose, N-acetylgulcosamine, rhamnose","no","no","mesophilic",NA,"bacillus",NA,1.4,NA,2.4,NA,NA,1089321,72.808,NA,30,7,29,NA,NA,2,2,6,1,1,2,1,0,2,0,100,66.7,100,100,100,100,100,NA,100,NA,1,0,1,0,0,1,1,0,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"engqvist, faprotax, fierer, gold, pasteur, patric","705, 766, 2440, 13527, 19903"
234613,"Asanoa iriomotensis","Asanoa","Micromonosporaceae","Micromonosporales","Actinobacteria","Actinobacteria","Bacteria","positive","obligate aerobic",NA,"arabinose, galactose, glucose, maltose, mannitol, mannose, melibiose, raffinose, rhamnose, xylose","yes","no",NA,NA,NA,"soil",NA,NA,NA,NA,NA,NA,NA,NA,25,NA,28,NA,NA,1,1,0,1,1,1,0,0,0,2,100,100,NA,100,100,100,NA,NA,NA,100,0,0,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold","705, 2113, 13527"
234614,"Planotetraspora silvatica","Planotetraspora","Streptosporangiaceae","Streptosporangiales","Actinobacteria","Actinobacteria","Bacteria","positive","obligate aerobic",NA,"galactose, glucose, lactose, maltose, mannitol, melibiose, raffinose, rhamnose","yes",NA,NA,NA,NA,"soil_forest",0.4,1.4,0.8,1.5,NA,NA,NA,NA,27.5,NA,28,NA,NA,1,1,0,1,1,0,0,0,0,1,100,100,NA,100,100,NA,NA,NA,NA,50,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, bergeys","705, 4483, 13527"
